type,price,address,description,bedrooms,bathrooms,agency_name,agency_link,image_url
Apartment,"8,500  QAR / MONTH",LUSAIL,TPG-R-1334 Request Virtual Tour | Top Quality | Brand New,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/14/DSC_0055_1.jpg?itok=wteFyy0k
Apartment,"11,000  QAR / MONTH",The Pearl Qatar,TPG-R-1329 Brand New | Sea View | Request Virtual Tour,2,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/14/2_28.jpg?itok=AzIGeKEm
Apartment,"4,200  QAR / MONTH",Fereej Bin Omran,"2BHK Flat in Bin Omran, Umgualina & Al Mansoura Area For Executive Bachelor, Company senio",2,2,Sky Vision Real Estate,https://www.qatarliving.com/user/sky-vision-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/04/08/1_2.jpeg?itok=cnWCnlRZ
Apartment,"5,554  QAR / MONTH",Al Wukair,Cool and spacious 3-Bedroom Furnished Apartment in Ezdan Village 28,3,3,Ezdan,https://www.qatarliving.com/user/ezdan-0,https://files.qatarliving.com/styles/555x415/s3/2019/10/14/1zyu4k7QoiK-12.11.2017_12.25.02_1.jpg?itok=AbvJMAv1
Apartment,"6,016  QAR / MONTH",Al Wukair,Exclusive Offer- 3-BR fully furnished apartment in Ezdan Village 32,3,3,Ezdan,https://www.qatarliving.com/user/ezdan-0,https://files.qatarliving.com/styles/555x415/s3/2019/10/14/381A9697.jpg?itok=OZ12vjp5
Apartment,"6,200  QAR / MONTH",Al Wukair, Great Cost for 3-Bedroom Furnished Apartment in Ezdan Village29,3,2,Ezdan,https://www.qatarliving.com/user/ezdan-0,https://files.qatarliving.com/styles/555x415/s3/2019/10/14/1zyu4k7QoiK-12.11.2017_12.25.26_1.jpg?itok=MG5-EgwX
Apartment,"3,500  QAR / MONTH",Al Wukair,This one has it all a brand new - 1BR-FF Apartment in Ezdan Oasis,1,1,Ezdan,https://www.qatarliving.com/user/ezdan-0,https://files.qatarliving.com/styles/555x415/s3/2019/10/22/EO-1BHK-Balcony.jpg?itok=Wk5Y953B
Apartment,"5,500  QAR / MONTH",Umm Ghwailina,Beautiful 2 bedroom apartment in Um Ghwalina,2,2,Ezdan,https://www.qatarliving.com/user/ezdan-0,https://files.qatarliving.com/styles/555x415/s3/2019/10/22/ZWNmfHkttUN-12.11.2017_14.49.47.jpg?itok=vvpkyJoU
Apartment,"4,339  QAR / MONTH",Fereej Bin Mahmoud,Great Roomy for 3-Bedroom Apartment at great offer in Bin Mahmoud,3,3,Ezdan,https://www.qatarliving.com/user/ezdan-0,https://files.qatarliving.com/styles/555x415/s3/2019/10/22/AybCpzB4U4d-12.11.2017_11.53.46.jpg?itok=6yk51oQP
Apartment,"4,500  QAR / MONTH",Al Wukair,Elegant & Stunning 2-Bedroom Apartment FF in Ezdan Oasis,2,2,Ezdan,https://www.qatarliving.com/user/ezdan-0,https://files.qatarliving.com/styles/555x415/s3/2019/10/22/EO-2BHK-001.jpg?itok=x_s9zm_P
Apartment,"3,400  QAR / MONTH",Mushaireb,Convenient 1-BR Furnished Apartment at good cost ,1,1,Ezdan,https://www.qatarliving.com/user/ezdan-0,https://files.qatarliving.com/styles/555x415/s3/2019/10/22/381A5777_0.JPG?itok=Ywud9YD2
Apartment,"7,000  QAR / MONTH",Mushaireb,A Large 4-Bedroom Fully Furnished Apartment in Mushereib,4,3,Ezdan,https://www.qatarliving.com/user/ezdan-0,https://files.qatarliving.com/styles/555x415/s3/2019/10/23/381A5393.JPG?itok=tDGbMAyk
Apartment,"20,000  QAR / MONTH",The Pearl Qatar,TPG-R-1287 Waterfront | Best Views | Request Virtual Tour,3,3+,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/16/DSC_0092.jpg?itok=W1_ZnHXp
Apartment,"13,500  QAR / MONTH",The Pearl Qatar,TPG-R-1299 Marina View | Month Free | Request Virtual Tour,2,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/16/2_2.jpg?itok=UfiwV8C6
Apartment,"6,500  QAR / MONTH",The Pearl Qatar,TPG-R-1301 One Month Free | New Tower | Request Virtual Tour,Studio,1,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/16/2_0.jpg?itok=S72_cDcx
Apartment,"9,000  QAR / MONTH",The Pearl Qatar,TPG-R-1276 High Floor | With Office | Request Virtual Tour,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/16/1-1_3.jpg?itok=VWTqjRHA
Apartment,"9,500  QAR / MONTH",The Pearl Qatar,TPG-R-1293 With Office | OneMonth Free | Request Virtual tour,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/16/DSC_0264.jpg?itok=G4nL9UX2
Apartment,"10,000  QAR / MONTH",The Pearl Qatar,TPG-R-1292 Canal View | Top Quality | Request Virtual Tour,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/16/1_17.jpg?itok=HyeRrIxl
Apartment,"9,000  QAR / MONTH",The Pearl Qatar,TPG-R-1297 Best Views | Month Free | Request Virtual Tour,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/16/3_6.jpg?itok=jfzhCVwt
Apartment,"14,000  QAR / MONTH",The Pearl Qatar,TPG-R-1344 No Commission | Chalet | Request Virtual Tour,1,1,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/14/3_16.jpg?itok=QA0btdI2
Apartment,"10,000  QAR / MONTH",The Pearl Qatar,TPG-R-1280 Pool & Marina View |Balcony | Request Virtual Tour,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/16/2-1_0.jpg?itok=9iR1zofm
Apartment,"10,000  QAR / MONTH",The Pearl Qatar,TPG-R-1304 1 Month Free | Best Views | Request Virtual Tour,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/15/1-1_0.jpg?itok=2miEQYUD
Apartment,"8,750  QAR / MONTH",LUSAIL,TPG-R-1312 All Inclusive | Brand New | Request Virtual Tour,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/15/WhatsApp-Image-2020-03-09-at-11.13.21-AM.jpg?itok=6pxGPUcK
Apartment,"13,000  QAR / MONTH",The Pearl Qatar,TPG-R-1343 Sea View | Request Virtual Tour | Can Be Furnished,3,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/14/DSC_0001.jpg?itok=upiIfdgc
Apartment,"13,500  QAR / MONTH",The Pearl Qatar,TPG-R-1289 Big Layout | 2 Months Free | Request Virtual Tour,2,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/16/3-1.jpg?itok=9dZaWpAJ
Apartment,"8,000  QAR / MONTH",The Pearl Qatar,TPG-R-1291 With Storage | Piazza View | Request Virtual Tour,1,1,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/16/1_24.jpg?itok=JqYWZrOT
Apartment,"28,900  QAR / MONTH",The Pearl Qatar,TPG-R-1331 Duplex | No Commission | Request Virtual Tour,3,3+,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/14/3_23.jpg?itok=MAWz2DHz
Apartment,"26,100  QAR / MONTH",The Pearl Qatar,TPG-R-1330 No Commission | Duplex | Request Virtual Tour,3,3+,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/14/2_27.jpg?itok=hnrEw9tr
Apartment,"10,000  QAR / MONTH",The Pearl Qatar,TPG-R-1327 SemiFurnished | Marina View | Request Virtual Tour,2,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/14/2_29.jpg?itok=9913zhIy
Apartment,"10,200  QAR / MONTH",The Pearl Qatar,TPG-R-1338 All-In | No Commission | Request Virtual Tour,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/14/vb14-4.jpg?itok=ww153f4Z
Apartment,"3,520  QAR / MONTH",Al Wukair,Budget Friendly for 2-Bedroom Fully Furnished Apartment in Ezdan Villages 21-22-24-37,2,2,Ezdan,https://www.qatarliving.com/user/ezdan-0,https://files.qatarliving.com/styles/555x415/s3/2019/12/03/05r3DB4JxsxxhreK.jpeg?itok=-aKHPLMP
Apartment,"4,000  QAR / MONTH",Mushaireb,Accessible Fully Furnished 1-BR Apartment for rent in Mushereib,1,1,Ezdan,https://www.qatarliving.com/user/ezdan-0,https://files.qatarliving.com/styles/555x415/s3/2020/01/02/8gsLMtiyh1rkPFSd.jpeg?itok=I1MhnF2d
Apartment,"4,050  QAR / MONTH",Mushaireb,Super nice 2BR Apartment available for rent now in Mushereib Doha,2,2,Ezdan,https://www.qatarliving.com/user/ezdan-0,https://files.qatarliving.com/styles/555x415/s3/2020/01/02/381A5284_0.jpg?itok=JfZP0DXG
Apartment,"3,711  QAR / MONTH",Mushaireb,Spacious Bright 2-Bedroom Apartment available now in Mushereib Doha,2,2,Ezdan,https://www.qatarliving.com/user/ezdan-0,https://files.qatarliving.com/styles/555x415/s3/2020/01/02/21bu2O3ldvbuR5bV.jpeg?itok=RsyJZ8Nn
Apartment,"3,877  QAR / MONTH",Mushaireb,Sizeable 2-Bedroom Fully Furnished Apartment in Mushereib,2,1,Ezdan,https://www.qatarliving.com/user/ezdan-0,https://files.qatarliving.com/styles/555x415/s3/2020/01/04/aUwsqxiSBqJYWVVD.jpeg?itok=ksoAFi7v
Apartment,"3,693  QAR / MONTH",Doha,Attractive Price for 2-BR Apartment available now in New doha,2,2,Ezdan,https://www.qatarliving.com/user/ezdan-0,https://files.qatarliving.com/styles/555x415/s3/2020/01/04/1JJJw6CN4YHLx2kS.jpeg?itok=x-WX4TlV
